en	hi	sat	src	kind	pos	flags	variants
eggplant		ᱵᱮᱸᱜᱟᱲ	GATITOS	word			
ego		ᱜᱚᱨᱚᱡ	GATITOS	word			
Egyptian Arabic		ᱤᱡᱤᱯᱴᱤᱭᱟᱹᱱ ᱟᱹᱨᱮᱵᱤᱠ	Hembram/Glossary	word			
Egyptian demotic		ᱤᱡᱤᱯᱴᱤᱭᱟᱱ ᱰᱮᱢᱚᱱᱤᱠ	Hembram/Glossary	word			
Egyptian hieratic		ᱤᱡᱤᱯᱴᱤᱭᱟᱱ ᱦᱟᱭᱨᱮᱴᱤᱠ	Hembram/Glossary	word			
Egyptian hieroglyphs		ᱤᱡᱤᱯᱴᱤᱭᱟᱱ ᱦᱟᱭᱨᱚᱜᱞᱤᱢᱯᱥ	Hembram/Glossary	word			
eight	आठ	ᱤᱨᱟᱹᱞ	Hembram/Numerals	numeral	num	repaired:1	
eighteen	अठारह	ᱜᱮᱞ ᱤᱨᱟᱹᱞ	Hembram/Numerals	numeral	num	repaired:1	
eighty	अस्सी	ᱮᱨᱟᱹᱞ ᱜᱮᱞ	Hembram/Numerals	numeral	num	repaired:1	
eighty eight	अठासी	ᱮᱨᱟᱹᱞ ᱜᱮᱞ ᱤᱨᱟᱹᱞ	Hembram/Numerals	numeral	num	repaired:2	
eighty five	पचासी	ᱮᱨᱟᱹᱞ ᱜᱮᱞ ᱢᱚᱸᱬᱮ	Hembram/Numerals	numeral	num	repaired:1	
eighty four	चौरासी	ᱮᱨᱟᱹᱞ ᱜᱮᱞ ᱯᱩᱱ	Hembram/Numerals	numeral	num	repaired:1	
eighty nine	उनानवे	ᱮᱨᱟᱹᱞ ᱜᱮᱞ ᱟᱨᱮᱞ	Hembram/Numerals	numeral	num	repaired:1	
eighty one	इक्यासी	ᱮᱨᱟᱹᱞ ᱜᱮᱞ ᱢᱤᱫ	Hembram/Numerals	numeral	num	repaired:1	
eighty seven	सतासी	ᱮᱨᱟᱹᱞ ᱜᱮᱞ ᱮᱭᱟᱭ	Hembram/Numerals	numeral	num	repaired:1	
eighty six	छियासी	ᱮᱨᱟᱹᱞ ᱜᱮᱞ ᱛᱩᱨᱩᱭ	Hembram/Numerals	numeral	num	repaired:1	
eighty three	तिरासी	ᱮᱨᱟᱹᱞ ᱜᱮᱞ ᱯᱮ	Hembram/Numerals	numeral	num	repaired:1	
eighty two	बयासी	ᱮᱨᱟᱹᱞ ᱜᱮᱞ ᱵᱟᱨ	Hembram/Numerals	numeral	num	repaired:1	
either		ᱡᱟᱦᱟᱱ ᱴᱟᱜ ᱢᱤᱫ ᱴᱟᱝ	GATITOS	word		longer-than-source	
Ekajuk		ᱤᱠᱟᱡᱤᱠ	Hembram/Glossary	word			
elaborate		ᱮᱞᱟᱵᱚᱨᱮᱴ	GATITOS	word			
Elamite		ᱮᱞᱟᱢᱤᱴ	Hembram/Glossary	word			
Elbasan		ᱮᱞᱵᱟᱥᱟᱱ	Hembram/Glossary	word			
Elbow	कोहनी	ᱢᱚᱠᱟ	Hembram/Category	word	body		ᱢᱠᱟ|GATITOS
elder		ᱢᱟᱨᱟᱝ	GATITOS	word			
elderly		ᱢᱟᱨᱟᱝ ᱟᱱ	GATITOS	word			
elegant		ᱦᱩᱰᱤᱧ	GATITOS	word			
element		ᱞᱟᱜᱟᱛᱚᱹ	GATITOS	word			
Elephant	हाथी	ᱦᱟᱹᱛᱤ	Hembram/Category	word	animal	repaired:1	ᱦᱟᱛᱤ|GATITOS
eleven	ग्यारह	ᱜᱮᱞ ᱢᱤᱫ	Hembram/Numerals	numeral	num		
eligible		ᱞᱟᱹᱠᱛᱤᱭᱟᱱ	GATITOS	word			
eliminate		ᱵᱟᱛᱚᱞ	GATITOS	word			
else		ᱮᱴᱟᱜ	GATITOS	word			ᱵᱟᱝᱠᱷᱟᱱ|GATITOS
Elymaic		ᱮᱞᱤᱢᱟᱭᱤᱠ	Hembram/Glossary	word			
embarrassed		ᱞᱟᱡᱟᱯᱟᱣᱟ	GATITOS	word			
embarrassing		ᱞᱟᱡᱟᱳ	GATITOS	word			
embrace		ᱦᱟᱨᱩᱯ	GATITOS	word			
Embu		ᱮᱢᱵᱩ	Hembram/Glossary	word			
emerge		ᱤᱢᱟᱨᱡᱤ	GATITOS	word			
emergency		ᱫᱚᱨᱠᱟᱨᱤ	GATITOS	word			
Emilian		ᱮᱢᱤᱞᱤᱭᱟᱹᱱ	Hembram/Glossary	word			
Emoji		ᱤᱢᱚᱡᱤ	Hembram/Glossary	word			
emotional		ᱟᱹᱭᱫᱟᱹᱨᱤ	GATITOS	word			
empathy		ᱡᱟᱞᱤ	GATITOS	word			
emphasis		ᱮᱢᱯᱷᱮᱥᱤᱥ	GATITOS	word			
emphasize		ᱥᱦᱱᱟᱵᱷᱩᱛᱤ	GATITOS	word			
employee		ᱠᱟᱹᱢᱤᱭᱟᱱ	GATITOS	word			
employees		ᱠᱟᱤᱢᱭᱟ	GATITOS	word			
employer		ᱠᱟᱢᱤᱮᱢᱟᱱ ᱜᱚᱢᱠᱮ	GATITOS	word			
employment		ᱠᱟᱹᱢᱤᱭᱟᱹ	GATITOS	word			
empty		ᱠᱷᱟᱹᱞᱤ	GATITOS	word			
enable		ᱥᱚᱠᱪᱷᱚᱢ	GATITOS	word			
encounter		ᱥᱟᱢᱝ ᱛᱮ	GATITOS	word			
encourage		ᱩᱫᱽᱜᱟᱹᱣ	GATITOS	word			
end		ᱢᱩᱪᱫ	GATITOS	word			
endangered		ᱩᱱᱰᱮᱱᱡᱟᱨᱰ	GATITOS	word			
endeavor		ᱮᱱᱰᱮᱵᱷᱚᱨ	GATITOS	word			
endurance		ᱥᱟᱦᱟᱳ ᱫᱟᱲᱮ	GATITOS	word			
endure		ᱥᱦᱱ	GATITOS	word			
enemy		ᱵᱟᱤᱨᱤ	GATITOS	word			
energy		ᱡᱚᱥ	GATITOS	word			
engage		ᱡᱚᱲᱟᱳ	GATITOS	word			
engaged		ᱵᱟᱦᱟᱞ	GATITOS	word			
engagement		ᱥᱮᱞᱮᱫ	GATITOS	word			
engine		ᱤᱱᱡᱤᱱ	GATITOS	word			
engineer		ᱤᱱᱡᱤᱱᱤᱭᱟᱨ	GATITOS	word			
English		ᱥᱟᱱᱛᱟᱲᱤ	Hembram/Sentences	sentence			ᱟᱝᱜᱽᱨᱮᱡᱤ|Hembram/Glossary;ᱤᱝᱞᱤᱥ|GATITOS
enhance		ᱵᱟᱹᱲᱛᱤ ᱦᱚᱪᱚ	GATITOS	word			
enjoy		ᱨᱚᱹᱥᱠᱟᱹ	GATITOS	word			
enormous		ᱩᱫᱜᱟᱹᱣ	GATITOS	word			
enough		ᱡᱟ	GATITOS	word			ᱥᱛᱤ|GATITOS
ensure		ᱜᱚᱴᱟᱭ ᱢᱮ	GATITOS	word			
enter		ᱵᱞᱹᱚ	GATITOS	word			
entertainment		ᱨᱟᱹᱥᱠᱟ ᱨᱚᱢᱚᱡ	GATITOS	word		repaired:1	
enthusiasm		ᱩᱛᱥᱟᱦᱳ	GATITOS	word			
enthusiastic		ᱩᱛᱥᱩᱠ	GATITOS	word			
entire		ᱡᱚᱦᱛ	GATITOS	word			
entitled		ᱮᱱᱴᱟᱴᱮᱞ	GATITOS	word			
entity		ᱡᱚᱱᱡᱟᱛᱤ	GATITOS	word			
entrance		ᱵᱞᱱᱹ	GATITOS	word			
entrepreneur		ᱜᱠᱡᱩᱱᱩᱠᱱᱥ	GATITOS	word			
envelope		ᱠᱷᱟᱢ	GATITOS	word			
environment		ᱥᱟᱪᱟᱨᱦᱮ	GATITOS	word			ᱯᱚᱨᱤᱵᱮᱥ|GATITOS
envy		ᱨᱤᱥᱟᱹ	GATITOS	word			ᱦᱤᱥᱟᱹ|GATITOS
epic		ᱢᱟᱨᱟᱝᱟᱱ	GATITOS	word			
epidemic		ᱤᱯᱤᱰᱤᱢᱤᱭᱟ	GATITOS	word			
equal		ᱥᱚᱢᱟᱱ	GATITOS	word			
equipment		ᱥᱟᱯᱟᱯ	GATITOS	word			
equity		ᱵᱤᱪᱟᱨ	GATITOS	word			
equivalent		ᱥᱚᱢᱟᱱᱟᱹ	GATITOS	word			
eraser		ᱢᱩᱪᱟᱹ	GATITOS	word			
error		ᱵᱟᱝ ᱜᱟᱱ	GATITOS	word			
Erzya		ᱮᱨᱡᱭᱟ	Hembram/Glossary	word			
escape		ᱧᱤᱨ ᱱᱵᱹᱜᱤ	GATITOS	word			
especially		ᱠᱷᱟᱥᱠᱟᱛᱮᱜ	GATITOS	word			
Esperanto		ᱮᱥᱯᱟᱨᱮᱱᱛᱚ	Hembram/Glossary	word			
essay		ᱜᱟᱭᱟᱱ	GATITOS	word			
essence		ᱢᱚᱱᱮ	GATITOS	word			
essential		ᱞᱟᱜᱛᱤᱭᱟᱜ	GATITOS	word			
establish		ᱮᱥᱴᱟᱵᱤᱞᱤᱥ	GATITOS	word			
established		ᱩᱰᱦᱟᱹᱣ	GATITOS	word		repaired:1	
estate		ᱤᱥᱴᱮᱴ	GATITOS	word			
estimate		ᱞᱮᱠᱷᱟᱥᱤᱫ	GATITOS	word			
estimated		ᱮᱥᱴᱤᱢᱟᱴᱮᱰ	GATITOS	word			
Estonian		ᱮᱥᱴᱚᱱᱤᱭᱟᱹᱱ	Hembram/Glossary	word			
Estrangelo Syriac		ᱮᱥᱴᱨᱟᱝᱜᱮᱞᱚ ᱥᱭᱨᱤᱞᱤᱠ	Hembram/Glossary	word			
etc		ᱤᱱᱠᱩ	GATITOS	word			
eternal		ᱤᱴᱟᱨᱱᱞ	GATITOS	word			
ethics		ᱱᱤᱛᱤ ᱠᱟᱛᱷᱟ	GATITOS	word			
Ethiopic		ᱮᱛᱷᱤᱭᱚᱯᱤᱠ	Hembram/Glossary	word			
European Portuguese		ᱭᱩᱨᱚᱯᱤᱭᱟᱱ ᱯᱩᱨᱛᱜᱟᱞᱤ	Hembram/Glossary	word			
European Spanish		ᱭᱩᱨᱚᱯᱤᱭᱟᱹᱱ ᱥᱯᱮᱱᱤᱥ	Hembram/Glossary	word			
evaluate		ᱮᱞᱠᱷᱟ	GATITOS	word			
evaluation		ᱮᱦᱵ	GATITOS	word			
even		ᱮᱱ ᱛᱮ ᱨᱮᱦᱚᱸ	GATITOS	word		longer-than-source	
even though		ᱢᱮᱱᱠᱷᱟᱱ	GATITOS	word			
evening		ᱧᱩᱦᱩᱢ	GATITOS	word			ᱟᱭᱩᱵ|GATITOS
event		ᱜᱷᱴᱱᱟ	GATITOS	word			ᱠᱟᱹᱢᱤᱦᱚᱨᱟ|GATITOS
eventually		ᱢᱩᱪᱮᱫ ᱨᱮ	GATITOS	word			
ever		ᱛᱤᱥ ᱦᱚᱸ	GATITOS	word			
every		ᱡᱦᱚᱛ	GATITOS	word			
everybody		ᱡᱚᱛᱚ ᱷᱚᱲ	GATITOS	word			
everyone		ᱡᱚᱛᱚ ᱦᱚᱲ	GATITOS	word			
everything		ᱡᱚᱛᱚ	GATITOS	word			
evidence		ᱯᱨᱢᱟᱱ	GATITOS	word			
evil		ᱥᱚᱭᱛᱟᱱ	GATITOS	word			
evolution		ᱮᱵᱷᱞᱩᱥᱱ	GATITOS	word			
evolve		ᱩᱛᱨᱟᱹᱣ	GATITOS	word			
Ewe		ᱤᱣᱤ	Hembram/Glossary	word			ᱤᱭᱤ|GATITOS
Ewondo		ᱤᱣᱚᱱᱰᱚ	Hembram/Glossary	word			
ex		ᱚᱠᱥ	GATITOS	word			
exact		ᱚᱱᱟᱴᱟᱜᱮ	GATITOS	word			
exactly		ᱠᱷᱟᱹᱴᱤ	GATITOS	word			
exam		ᱯᱨᱤᱠᱷᱟ	GATITOS	word			
examine		ᱧᱮᱞ	GATITOS	word			
example		ᱩᱫᱟᱦᱨᱱ	GATITOS	word			
exceed		ᱯᱟᱨᱚᱢ	GATITOS	word			
excellent		ᱟᱰᱤ ᱥᱚᱨᱚᱥ	GATITOS	word			
except		ᱟᱥᱚᱠ	GATITOS	word			
exception		ᱵᱟᱫ ᱛᱮ	GATITOS	word			
excess		ᱡᱟᱥᱛᱤ	GATITOS	word			
excessive		ᱟᱫᱤ ᱜᱟᱱ	GATITOS	word			
exchange		ᱵᱚᱫᱚᱞ	GATITOS	word			
excited		ᱩᱢᱡᱷᱮᱣ	GATITOS	word			
excitement		ᱟᱫᱤ ᱨᱚᱹᱥᱠᱹ ᱩᱪᱟᱴᱱ	GATITOS	word		longer-than-source	
exciting		ᱨᱚᱸᱥᱠᱟ	GATITOS	word			
exclusive		ᱱᱟᱳᱭᱟᱱᱟᱱ	GATITOS	word			
excuse		ᱵᱟᱦᱟᱱᱟ	GATITOS	word			
excuse me		ᱤᱠᱟᱹ ᱠᱟᱹᱧ ᱢᱮ	GATITOS	word		repaired:2	
execute		ᱩᱪᱟᱹᱲ ᱢᱮ	GATITOS	word			
execution		ᱮᱠᱥᱠᱤᱩᱴᱤᱥᱱ	GATITOS	word			
executive		ᱥᱟᱥᱟᱯᱲᱟᱣᱤᱡ	GATITOS	word			
exercise		ᱯᱟᱹᱨᱠᱟᱹᱣ	GATITOS	word			
exhaust		ᱞᱟᱜᱟᱹᱠᱟᱱ	GATITOS	word			
exhausted		ᱞᱟᱝᱜᱟ ᱟᱠᱟᱱ	GATITOS	word			ᱞᱟᱝᱜᱟ|GATITOS
exhibit		ᱩᱫᱩᱜᱟᱱ	GATITOS	word			
exhibition		ᱮᱠᱥᱤᱵᱤᱴᱚᱱ	GATITOS	word			
exist		ᱢᱮᱱᱟᱜ-ᱟ	GATITOS	word		hyphen:1	
existence		ᱛᱟᱦᱮᱱ	GATITOS	word			
existing		ᱛᱟᱦᱮᱱ	GATITOS	word			
exit		ᱵᱟᱦᱤᱨ	GATITOS	word			
expand		ᱯᱟᱥᱱᱟ	GATITOS	word			
expect		ᱟᱥᱚᱠ	GATITOS	word			
expected		ᱟᱥᱟᱭ	GATITOS	word			
expenses		ᱠᱷᱨᱪᱯᱟᱛᱤ	GATITOS	word			
expensive		ᱟᱰᱤ ᱫᱟᱢᱟᱱ	GATITOS	word			ᱠᱷᱚᱨᱚᱪ ᱟᱱᱟᱜ|GATITOS
experience		ᱟᱹᱠᱤᱞ	GATITOS	word		repaired:1	
experiment		ᱮᱠᱥᱯᱮᱨᱤᱢᱮᱱᱴ	GATITOS	word			
expert		ᱢᱟᱷᱤᱨ	GATITOS	word			
expired		ᱢᱩᱪᱚᱹᱫ	GATITOS	word			
explain		ᱵᱤᱵᱚᱨᱚᱱ	GATITOS	word			
explanation		ᱛᱚᱨᱡᱚᱢᱟ	GATITOS	word			
exploit		ᱵᱟᱲᱤᱡ ᱵᱮᱵᱷᱟᱨ	GATITOS	word			
explore		ᱯᱟᱱᱛᱮ	GATITOS	word			
export		ᱵᱟᱡᱟᱨᱮ ᱮᱢ	GATITOS	word			
expose		ᱥᱚᱫᱚᱨ	GATITOS	word			
exposed		ᱩᱯᱨᱩᱢ	GATITOS	word			
exposure		ᱥᱚᱫᱚᱨ	GATITOS	word			
express		ᱩᱫᱩᱜ	GATITOS	word			
expression		ᱢᱩᱴᱷᱟᱱ	GATITOS	word			
extend		ᱵᱟᱲᱛᱤ	GATITOS	word			
extended		ᱵᱟᱲᱛᱤ	GATITOS	word			
extension		ᱵᱟᱲᱛᱤ	GATITOS	word			
extent		ᱦᱟᱹᱴᱤᱧ	GATITOS	word			
external		ᱵᱟᱦᱤᱨ-ᱠᱷᱱ	GATITOS	word		hyphen:1	
extinct		ᱪᱟᱵᱟᱹ ᱩᱛᱨ	GATITOS	word			
extra		ᱡᱟᱥᱛᱤ	GATITOS	word			᱙ᱵᱟᱲᱛᱤ|GATITOS
extract		ᱟᱞᱟᱫᱟ	GATITOS	word			
extraordinary		ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ	GATITOS	word			
Extremaduran		ᱮᱠᱥᱴᱨᱤᱢᱟᱰᱩᱨᱟᱱ	Hembram/Glossary	word			
extreme		ᱪᱨᱢ	GATITOS	word			
extremely		ᱯᱷᱤᱡᱱᱮᱣᱥ	GATITOS	word			
Eye	आँख	ᱢᱮᱫ	Hembram/Category	word	body		ᱢᱮᱸᱫ|GATITOS
Eyelid	पलक	ᱢᱮᱫ ᱠᱩᱴᱤ	Hembram/Category	word	body		
eyes		ᱢᱮᱫ	GATITOS	word			
fabric		ᱜᱮᱫᱟ	GATITOS	word			
fabulous		ᱧᱩᱛᱩᱢᱟᱱ	GATITOS	word			
Face	चेहरा	ᱢᱚᱲᱟ	Hembram/Category	word	body		ᱢᱩᱴᱷᱚᱱᱵ|GATITOS
facilitate		ᱯᱷᱮᱥᱤᱞᱮᱴ	GATITOS	word			
facilities		ᱯᱷᱫᱥᱟᱫᱟᱥ	GATITOS	word			
facility		ᱵᱮᱵᱚᱥᱛᱟ	GATITOS	word			
fact		ᱰᱚᱜᱚᱨ	GATITOS	word			
factor		ᱜᱩᱱ	GATITOS	word			
factory		ᱠᱟᱨᱠᱷᱟᱱᱟ	GATITOS	word			
facts		ᱠᱟᱛᱷᱟ	GATITOS	word			
fade		ᱦᱟᱞᱠᱟ	GATITOS	word			
fail		ᱯᱩᱥᱠᱩᱡ	GATITOS	word			
failed		ᱵᱟᱝᱹᱫᱟᱲᱮ	GATITOS	word			
failure		ᱰᱤᱜᱷᱮᱣ	GATITOS	word			
faint		ᱵᱮᱦᱩᱥ	GATITOS	word			
fair		ᱡᱩᱠᱚᱛᱤ	GATITOS	word			ᱮᱥᱮᱞ|GATITOS
fairly		ᱡᱩᱠᱚᱛᱤ ᱛᱮ	GATITOS	word			
fairy		ᱵᱝᱹᱜᱟ ᱠᱩᱨᱤ	GATITOS	word			
faith		ᱯᱟᱛᱤᱭᱮᱣ	GATITOS	word			
faithful		ᱯᱚᱛᱤᱭᱟᱳ	GATITOS	word			
fake		ᱮᱲᱮᱱᱟᱸ	GATITOS	word			
fall		ᱧᱩᱹᱨᱩ	GATITOS	word			
FALSE		ᱮᱲᱮ	GATITOS	word			
fame		ᱧᱩᱛᱩᱢᱟᱹ	GATITOS	word		repaired:1	
familiar		ᱵᱟᱰᱟᱭᱚᱜ ᱠᱟᱱᱟ	GATITOS	word			
family		ᱜᱷᱟᱨᱚᱸᱧᱡᱽ	GATITOS	word			
famine		ᱤᱱᱯᱷᱮᱠᱥᱚᱱ	GATITOS	word			
famous		ᱧᱩᱛᱩᱢᱟᱱ	GATITOS	word			ᱱᱟᱢᱰᱟᱠ|GATITOS
fan		ᱵᱤᱱᱤ	GATITOS	word			
fancy		ᱡᱚᱞᱚᱠᱟᱱ	GATITOS	word			
Fang		ᱯᱷᱟᱝ	Hembram/Glossary	word			
fantastic		ᱟᱫᱤ ᱪᱨᱠ	GATITOS	word			
Fanti		ᱯᱷᱟᱱᱴᱤ	Hembram/Glossary	word			
far		ᱥᱟᱺᱜᱤᱧ	GATITOS	word			
farewell		ᱵᱤᱫᱟᱭ	GATITOS	word			
farm		ᱠᱷᱮᱛ	GATITOS	word			
farmer		ᱪᱟᱥᱤ	GATITOS	word			
Faroese		ᱯᱷᱟᱨᱚᱤᱥ	Hembram/Glossary	word			
fascinating		ᱯᱷᱮᱥᱤᱱᱮᱴᱤᱝ	GATITOS	word			
fashion		ᱥᱟᱡᱟᱳᱱ	GATITOS	word			
fast		ᱯᱷᱩᱨᱛᱤ	GATITOS	word			
fat		ᱢᱚᱴᱟ	GATITOS	word			
fatal		ᱜᱩᱡᱩᱟᱱ	GATITOS	word			
fate		ᱵᱷᱟᱜ	GATITOS	word			
Father	पिता	ᱵᱟᱵᱟ	Hembram/Category	word	family		
Father in law	ससुर	ᱦᱚᱧᱦᱟᱨ ᱵᱟᱵᱟ	Hembram/Category	word	family		
fatigue		ᱞᱟᱝᱜᱟ	GATITOS	word			
fault		ᱵᱷᱩᱞ	GATITOS	word			
favorite		ᱠᱷᱩᱥᱤᱭᱟᱜ	GATITOS	word			
favour		ᱠᱩᱥᱤᱟᱭ	GATITOS	word			
favourite		ᱠᱩᱥᱤᱭᱟᱹᱜ	GATITOS	word			
Fawn	हिरण का बच्चा	ᱡᱤᱞ ᱦᱤᱡ ᱜᱤᱫᱨᱟᱹ	Hembram/Category	word	animal	repaired:1,longer-than-source	
fear		ᱵᱚᱛᱚᱨ	GATITOS	word			
feast		ᱡᱚᱢᱚᱜ-ᱟᱠ	GATITOS	word		hyphen:1	
feather		ᱯᱷᱚᱠᱹᱲᱚ	GATITOS	word			
feature		ᱜᱩᱱ	GATITOS	word			
features		ᱜᱩᱱ ᱠᱚ	GATITOS	word			
February	फ़रवरी	ᱯᱦᱮᱵᱨᱩᱟᱨᱭ	Hembram/Category	word	calendar		ᱯᱷᱮᱵᱨᱩᱭᱟᱨᱤ ᱪᱟᱸᱫᱳ|GATITOS
fed up		ᱵᱮᱡᱟᱨᱚᱹᱜ	GATITOS	word			
fee		ᱠᱟᱚᱰᱤ	GATITOS	word			
feed		ᱡᱚᱢᱟᱜ	GATITOS	word			
feedback		ᱯᱷᱤᱰᱵᱮᱠ	GATITOS	word			
feel		ᱟᱹᱭᱠᱟᱹᱣ	GATITOS	word			
feeling		ᱵᱩᱡᱷᱟᱹᱣ	GATITOS	word			
Feet	पैर	ᱡᱟᱝᱜᱟ ᱛᱷᱚᱯᱮ	Hembram/Category	word	body		
fell		ᱧᱩᱨᱩ-ᱠᱟᱱᱤᱱᱜ	GATITOS	word		hyphen:1	
fellow		ᱜᱟᱛᱮ	GATITOS	word			
felt		ᱵᱩᱡᱦᱟᱳ	GATITOS	word			
female		ᱜᱚᱜᱚ ᱡᱟᱱᱟᱝ	GATITOS	word			
fence		ᱡᱟᱱᱴᱤ	GATITOS	word			
fertile		ᱩᱵᱡᱟᱹᱣ	GATITOS	word		repaired:1	
festival		ᱯᱨᱚᱵ	GATITOS	word			
fetch		ᱥᱟᱵ	GATITOS	word			
fever		ᱨᱩᱣᱟᱹ	GATITOS	word			
few		ᱛᱷᱚᱲᱟ	GATITOS	word			
fewer		ᱟᱫᱤ ᱠᱚᱢ	GATITOS	word			
fiance		ᱦᱩᱭᱩᱜ ᱟᱱ ᱵᱟᱹᱦᱩ ᱥᱮ ᱡᱟᱶᱟᱭ	GATITOS	word		repaired:1,longer-than-source	
fiction		ᱯᱷᱤᱠᱥᱱ	GATITOS	word			
field		ᱴᱟᱱᱰᱤ	GATITOS	word			
fierce		ᱨᱟᱜᱟᱛ	GATITOS	word			
fifteen	पंद्रह	ᱜᱮᱞ ᱢᱚᱸᱬᱮ	Hembram/Numerals	numeral	num		
fifty	पचास	ᱢᱚᱸᱬᱮ ᱜᱮᱞ	Hembram/Numerals	numeral	num		
fifty eight	अट्ठावन	ᱢᱚᱸᱬᱮ ᱜᱮᱞ ᱤᱨᱟᱹᱞ	Hembram/Numerals	numeral	num	repaired:1	
fifty five	पचपन	ᱢᱚᱸᱬᱮ ᱜᱮᱞ ᱢᱚᱸᱬᱮ	Hembram/Numerals	numeral	num		
fifty four	चौवन	ᱢᱚᱸᱬᱮ ᱜᱮᱞ ᱯᱩᱱ	Hembram/Numerals	numeral	num		
fifty nine	उनसठ	ᱢᱚᱸᱬᱮ ᱜᱮᱞ ᱟᱨᱮᱞ	Hembram/Numerals	numeral	num		
fifty one	इक्यावन	ᱢᱚᱸᱬᱮ ᱜᱮᱞ ᱢᱤᱫ	Hembram/Numerals	numeral	num		
fifty seven	सत्तावन	ᱢᱚᱸᱬᱮ ᱜᱮᱞ ᱮᱭᱟᱭ	Hembram/Numerals	numeral	num		
fifty six	छप्पन	ᱢᱚᱸᱬᱮ ᱜᱮᱞ ᱛᱩᱨᱩᱭ	Hembram/Numerals	numeral	num		
fifty three	तिरेपन	ᱢᱚᱸᱬᱮ ᱜᱮᱞ ᱯᱮ	Hembram/Numerals	numeral	num		
fifty two	बावन	ᱢᱚᱸᱬᱮ ᱜᱮᱞ ᱵᱟᱨ	Hembram/Numerals	numeral	num		
fight		ᱛᱟᱯᱟᱢ	GATITOS	word			ᱞᱟᱲᱦᱟᱹᱭ|GATITOS
fighting		ᱛᱟᱯᱟᱢ	GATITOS	word			
figure		ᱟᱠᱟᱨ	GATITOS	word			
figure out		ᱵᱩᱡᱟᱳ	GATITOS	word			
Fiji Hindi		ᱯᱷᱤᱡᱤ ᱦᱤᱱᱫᱤ	Hembram/Glossary	word			
Fijian		ᱯᱷᱤᱡᱤᱭᱟᱹᱱ	Hembram/Glossary	word			
file		ᱠᱟᱜᱚᱡ	GATITOS	word			
Filipino		ᱯᱤᱞᱤᱯᱤᱱᱚ	Hembram/Glossary	word			
fill		ᱯᱮᱨᱮᱱᱡ	GATITOS	word			
filled		ᱯᱮᱨᱮᱡ	GATITOS	word			
film		ᱪᱵᱤ	GATITOS	word			
filthy		ᱡᱚᱵᱨᱟ	GATITOS	word			
finally		ᱢᱩᱪᱟᱹᱫᱽ ᱨᱮ	GATITOS	word			
finance		ᱠᱟᱣᱫᱤ-ᱜᱚᱱᱰ	GATITOS	word		hyphen:1	
financial		ᱠᱟᱳᱫᱤ-ᱨᱮᱭᱟᱱ	GATITOS	word		hyphen:1	
find		ᱛᱚᱞᱟᱥ	GATITOS	word			ᱯᱟᱱᱡᱟ|GATITOS
find out		ᱯᱟᱱᱡᱟᱹᱚᱰᱳᱹ	GATITOS	word			
fine		ᱱᱟᱯᱟᱭ	GATITOS	word			
Finger	उँगली	ᱠᱟᱹᱴᱩᱵ	Hembram/Category	word	body	repaired:1	ᱠᱟᱛᱩᱵ|GATITOS
finish		ᱢᱩᱪᱩᱫ	GATITOS	word			
finished		ᱪᱟᱵᱟ	GATITOS	word			
Finnish		ᱯᱷᱤᱱᱤᱥ	Hembram/Glossary	word			
fire		ᱥᱮᱜᱮᱞ	GATITOS	word			
firm		ᱫᱤᱲᱦᱚ	GATITOS	word			
first		ᱯᱟᱦᱤᱞ	GATITOS	word			
first name		ᱧᱩᱛᱩᱢ	GATITOS	word			
Fish		ᱦᱟᱹᱠᱩ	Hembram/Glossary	word			ᱦᱟᱠᱩ|GATITOS
fit		ᱜᱟᱱᱚᱜ	GATITOS	word			
five	पाँच	ᱢᱚᱸᱬᱮ	Hembram/Numerals	numeral	num		
fix		ᱴᱷᱤᱠ	GATITOS	word			
fixed		ᱴᱦᱤᱮᱠ	GATITOS	word			
flag		ᱪᱤᱱᱦᱟᱹᱜᱟ	GATITOS	word			
flash		ᱡᱞᱚᱠᱚ	GATITOS	word			
flat		ᱥᱚᱢᱟᱱ	GATITOS	word			
flaw		ᱞᱟᱹᱠᱛᱤ	GATITOS	word			
flawless		ᱵᱟᱹᱲᱤᱡ ᱵᱟᱱᱩᱹ	GATITOS	word			
flee		ᱩᱰᱩᱠ	GATITOS	word			
Flemish		ᱯᱷᱞᱮᱢᱤᱥ	Hembram/Glossary	word			
flesh		ᱢᱟᱱᱢᱤ ᱡᱤᱞ	GATITOS	word			
flew		ᱩᱰᱟᱳ	GATITOS	word			
flex		ᱤᱛᱨᱟ	GATITOS	word			
flexible		ᱯᱷᱮᱠᱥᱤᱞ	GATITOS	word			
flight		ᱩᱰᱟᱹᱱ	GATITOS	word			
flip		ᱩᱞᱴᱟᱳ	GATITOS	word			
flirt		ᱪᱮᱨᱮᱡ	GATITOS	word			
flirting		ᱰᱤᱜᱚᱸᱨ	GATITOS	word			
float		ᱯᱟᱭᱨᱟ	GATITOS	word			
flood		ᱵᱟᱱ	GATITOS	word			
floor		ᱚᱛ	GATITOS	word			
Flour	आटा	ᱚᱴᱟ	Hembram/Category	word	food		ᱦᱞᱝ|GATITOS
flow		ᱟᱛᱩᱜ	GATITOS	word			
flower		ᱵᱟᱦᱟ	GATITOS	word			
flu		ᱯᱷᱩ	GATITOS	word			
fluent		ᱞᱮᱛᱟᱲ	GATITOS	word			
